run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
1,1,-0.651608209856,0.5,,,32,3.59864715099,1
2,2,-0.534060183256,0.499542064467145,,,,,0
3,1,-0.628211484572,0.4990845483441945,,,,,1
4,1,-0.664743118383,0.4986274512470231,,,,,1
5,2,-0.801955748912,0.49817077279185723,,,,,1
6,2,-0.878133380163,0.49771451259527477,,,,,1
7,1,-0.647035084223,0.4972586702742048,,,,,1
8,2,-0.918892508623,0.4968032454459272,,,,,1
9,1,-0.687124855523,0.49634823772807246,,,,,1
10,2,0.27485704815,0.4958936467386212,,,,,0
11,3,-0.998307545287,0.4954394720959039,25,3.55261270252,,,1
12,1,-0.622235027647,0.4949857134186006,,,,,1
13,2,0.29845172165,0.49453237032574066,,,,,1
14,1,-0.705919877972,0.4940794424367023,,,,,1
15,1,-0.683983412484,0.4936269293712124,,,,,0
16,1,-0.721411832684,0.49317483074934604,,,,,1
17,1,-0.61105032237,0.4927231461915263,,,,,0
18,2,-0.749139940426,0.4922718753185239,,,,,1
19,2,-0.61629140789,0.49182101775145687,,,,,1
20,1,-0.668486784883,0.4913705731117903,,,,,1
21,2,-0.63862885791,0.49092054102133587,12,1.95085411391,,,1
22,2,-0.673796710087,0.4904709211022517,,,,,1
23,1,-0.626167213258,0.490021712977042,,,,,1
24,1,-0.704070362874,0.4895729162685567,,,,,1
25,1,-0.731489420076,0.48912453059999106,,,,,1
26,1,-0.621929981551,0.48867655559488554,,,,,1
27,1,-0.737790414321,0.48822899087712535,,,,,1
28,2,-0.770652765893,0.48778183607094017,,,,,1
29,1,-0.765842445065,0.48733509080090387,,,,,1
30,1,-0.746078830507,0.48688875469193416,,,,,0
31,1,-0.70608910825,0.48644282736929223,2,0.353177409836,,,1
32,2,-0.751288252847,0.4859973084585825,,,,,1
33,1,-0.628227201427,0.48555219758575235,,,,,1
34,2,-0.791179360128,0.48510749437709166,,,,,1
35,1,-0.660320364098,0.4846631984592326,,,,,1
36,1,-0.694115079045,0.4842193094591493,,,,,1
37,4,-1.27315250422,0.4837758270041576,,,,,1
38,1,-0.654532830198,0.48333275072191456,,,,,1
39,1,-0.688763074907,0.48289008024041835,,,,,1
40,1,-1,0.4824478151880078,,,,,1
41,4,-0.831341284393,0.4820059551933621,1,-0.621714015488,,,1
42,1,-0.70631927573,0.4815644998855006,,,,,1
43,2,-0.898938083235,0.48112344889378234,,,,,1
44,1,-1,0.4806828018479059,,,,,1
45,2,-0.73261242828,0.48024255837790897,,,,,1
46,1,-0.696993117815,0.4798027181141681,,,,,1
47,2,-0.61314653558,0.4793632806873983,,,,,1
48,1,-0.734367815403,0.4789242457286529,,,,,1
49,2,-0.838853073226,0.478485612869323,,,,,1
50,1,-0.603550329084,0.4780473817411375,,,,,1
51,3,-0.837860676326,0.47760955197616234,,,29,4.29589761404,1
52,1,-0.686202877936,0.47717212320680064,,,,,1
53,1,-0.607382402806,0.4767350950657921,,,,,0
54,2,0.332242085896,0.4762984671862128,,,,,1
55,3,-0.785845469441,0.47586223920147497,,,,,1
56,1,-1.0,0.4754264107453264,,,,,1
57,3,-0.684650266667,0.47499098145185037,,,,,1
58,3,-0.970339451522,0.47455595095546543,,,,,1
59,1,-0.794930529065,0.47412131889092485,,,,,1
60,1,-1,0.4736870848933164,,,,,0
61,1,-0.663875930668,0.4732532485980621,16,1.99547825183,,,1
62,1,-0.618266332164,0.4728198096409179,,,,,1
63,1,-0.657215940168,0.47238676765797327,,,,,1
64,2,-0.871413876803,0.47195412228565103,,,,,1
65,1,-0.716680881742,0.47152187316070704,,,,,1
66,1,-0.636326184131,0.47109001992022975,,,,,1
67,1,-0.655135011205,0.47065856220164004,,,,,1
68,2,-0.757591666666,0.4702274996426909,,,,,1
69,1,-0.709703056113,0.469796831881467,,,,,1
70,5,0.0864448695117,0.46936655855638454,,,,,0
71,1,-0.669855360163,0.4689366793061909,16,4.36866688251,,,1
72,1,-0.721328511151,0.4685071937699642,,,,,1
73,1,-0.60838021226,0.46807810158711327,,,,,1
74,1,-0.693606909143,0.4676494023973772,,,,,1
75,1,-0.65301171785,0.46722109584082483,,,,,1
76,1,-1,0.4667931815578549,,,,,0
77,1,-0.614865919637,0.4663656591891953,,,,,1
78,1,-0.666956675994,0.46593852837590316,,,,,1
79,2,-0.626366254555,0.46551178875936416,,,,,1
80,2,-0.687236423533,0.46508543998129254,,,,,1
81,,,,20,4.08337090731,,,
