run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
104,1,-0.754186452461,0.4549693950394799,,,,,0
105,1,-0.771126145613,0.4545527017347797,,,,,0
106,3,-0.541631064206,0.4541363900674205,,,,,0
107,1,-0.738188549631,0.4537204596878718,,,,,0
108,6,-1.41521180521,0.45330491024692304,,,,,0
109,2,0.183880463301,0.4528897413956836,,,,,0
110,1,-0.753281066757,0.4524749527855824,,,,,0
111,3,-0.660729512291,0.4520605440683676,20,4.81183280945,,,0
112,1,-0.730453983787,0.45164651489610624,,,,,0
113,1,-0.619441748302,0.45123286492118414,,,,,0
114,1,-0.708366914094,0.4508195937963054,,,,,0
115,3,0.299713124903,0.4504067011744922,,,,,0
116,1,-0.781656660103,0.4499941867090846,,,,,0
117,1,-0.704659065427,0.44958205005374,,,,,0
118,1,-0.784228262677,0.4491702908624332,,,,,0
119,1,-0.78099461622,0.44875890878945573,,,,,0
120,1,-0.759991232738,0.4483479034894159,,,,,0
121,2,-0.565514288657,0.4479372746172382,21,5.81550308466,,,0
122,3,-0.880767973049,0.4475270218281633,,,,,0
