run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
40,1,-0.755855060746,0.4824478151880078,,,,,1
41,2,-0.950633387566,0.4820059551933621,32,6.8100636363,,,1
42,2,-0.757244335537,0.4815644998855006,,,,,1
43,2,-0.795750096888,0.48112344889378234,,,,,1
44,1,-0.696662691132,0.4806828018479059,,,,,1
45,4,-1.36578581594,0.48024255837790897,,,,,0
46,1,-0.690249633015,0.4798027181141681,,,,,1
47,1,-1,0.4793632806873983,,,,,1
48,1,-0.718302595536,0.4789242457286529,,,,,1
49,1,-0.727873212977,0.478485612869323,,,,,1
50,1,-0.626065634458,0.4780473817411375,,,,,1
51,1,-0.705816907578,0.47760955197616234,,,67,12.22806216,1
52,3,-0.717736203615,0.47717212320680064,,,,,0
53,2,-0.783509793933,0.4767350950657921,,,,,1
54,2,0.267204063931,0.4762984671862128,,,,,1
55,1,-0.724643364929,0.47586223920147497,,,,,1
56,1,-0.70320562244,0.4754264107453264,,,,,1
57,1,-0.715247473766,0.47499098145185037,,,,,1
58,3,-0.808721546726,0.47455595095546543,,,,,0
59,1,-1,0.47412131889092485,,,,,1
60,1,-0.639212870321,0.4736870848933164,,,,,1
61,1,-0.682215135804,0.4732532485980621,65,12.8466133547,,,1
62,1,-1.0,0.4728198096409179,,,,,0
63,2,-0.504442102374,0.47238676765797327,,,,,1
64,2,-0.759814183217,0.47195412228565103,,,,,1
65,3,0.251911178139,0.47152187316070704,,,,,1
66,2,-0.602652964824,0.47109001992022975,,,,,1
67,1,-0.711965985566,0.47065856220164004,,,,,1
68,2,-0.649868543533,0.4702274996426909,,,,,1
69,1,-1.0,0.469796831881467,,,,,1
70,1,-0.637464687867,0.46936655855638454,,,,,1
71,1,-0.643698079612,0.4689366793061909,64,12.9337995267,,,1
72,1,-0.652477154703,0.4685071937699642,,,,,0
73,1,-0.633552964126,0.46807810158711327,,,,,0
74,1,-0.635830611798,0.4676494023973772,,,,,0
75,1,-0.625805233259,0.46722109584082483,,,,,1
76,2,-0.629639834351,0.4667931815578549,,,,,1
77,1,-0.671343509144,0.4663656591891953,,,,,1
78,1,-0.614675569332,0.46593852837590316,,,,,1
79,2,-0.600460934709,0.46551178875936416,,,,,1
80,1,-0.665336306082,0.46508543998129254,,,,,1
81,1,-0.628497040297,0.46465948168373067,62,12.9888910341,,,1
82,2,-0.604527396238,0.46423391350904875,,,,,0
83,1,-0.752121592261,0.46380873509994447,,,,,1
84,1,-0.704108040631,0.4633839460994429,,,,,1
85,2,-0.896041934233,0.4629595461508959,,,,,0
86,3,-1.17348801193,0.46253553489798205,,,,,1
87,1,-0.757293245538,0.4621119119847063,,,,,1
88,4,0.138800683669,0.46168867705539957,,,,,0
89,1,-0.630025343716,0.4612658297547186,,,,,1
90,3,-0.915691662533,0.4608433697276455,,,,,0
91,1,-0.706169668178,0.46042129661948766,56,13.6747874331,,,1
92,1,-0.676758038713,0.4599996100758772,,,,,0
93,1,-0.726339410012,0.4595783097427708,,,,,1
94,2,-0.617860756555,0.4591573952664495,,,,,1
95,1,-0.743850621543,0.4587368662935182,,,,,1
96,1,-0.690146054973,0.45831672247090544,,,,,1
97,2,-0.866586226381,0.4578969634458633,,,,,1
98,1,-0.704133661171,0.45747758886596673,,,,,1
99,1,-0.60220552412,0.4570585983791136,,,,,1
100,1,-1,0.4566399916335242,,,,,1
101,1,-1.0,0.45622176827774097,,,65,12.8358601284,1
102,1,-0.605956766475,0.45580392796062835,,,,,0
103,1,-0.641854586502,0.45538647033137225,,,,,0
104,1,-0.620493004052,0.4549693950394799,,,,,1
105,1,-0.679125073301,0.4545527017347797,,,,,0
106,1,-0.64562899678,0.4541363900674205,,,,,1
107,1,-0.608758370546,0.4537204596878718,,,,,1
108,1,-0.689175227567,0.45330491024692304,,,,,1
109,1,-0.630327934943,0.4528897413956836,,,,,1
110,3,-0.547777260937,0.4524749527855824,,,,,0
111,1,-0.634289685787,0.4520605440683676,63,12.8276121473,,,1
112,6,-0.0430625707604,0.45164651489610624,,,,,0
113,3,-0.642774275696,0.45123286492118414,,,,,1
114,1,-0.613356583493,0.4508195937963054,,,,,1
115,2,-0.889509455032,0.4504067011744922,,,,,1
116,1,-0.775713152696,0.4499941867090846,,,,,1
117,1,-0.668497412391,0.44958205005374,,,,,0
118,1,-0.737991976537,0.4491702908624332,,,,,1
119,1,-0.752971576338,0.44875890878945573,,,,,0
120,2,0.34305814644,0.4483479034894159,,,,,1
121,1,-0.64428966254,0.4479372746172382,56,12.4872139096,,,1
122,1,-0.626921446344,0.4475270218281633,,,,,0
123,1,-0.630492115044,0.4471171447777475,,,,,0
124,2,-0.69088130807,0.4467076431218627,,,,,1
125,3,-0.828264274484,0.44629851651669583,,,,,1
126,1,-0.612971684764,0.4458897646187489,,,,,1
127,3,0.121705956959,0.44548138708483837,,,,,1
128,3,-0.761883030194,0.445073383572095,,,,,1
129,3,-1.06457402689,0.4446657537379637,,,,,1
130,1,-0.681214109938,0.44425849724020294,,,,,1
131,1,-0.604941326825,0.4438516137368848,58,13.2314987779,,,1
132,1,-0.679358032275,0.4434451028863945,,,,,0
133,1,-0.622684872645,0.44303896434743006,,,,,0
134,1,-0.660957479537,0.4426331977790021,,,,,1
135,1,-0.617372528902,0.4422278028404336,,,,,1
136,1,-0.72748148611,0.44182277919135954,,,,,0
137,1,-0.715603842239,0.44141812649172657,,,,,1
138,1,-0.686036133573,0.44101384440179286,,,,,1
139,1,-1.0,0.4406099325821277,,,,,1
140,2,-0.623732610008,0.4402063906936113,,,,,1
141,1,-0.715302666337,0.43980321839743436,64,12.8042737007,,,1
142,2,-0.635317324739,0.439400415355098,,,,,0
143,2,-0.759051612741,0.4389979812284133,,,,,1
144,1,-0.622142193546,0.4385959156795011,,,,,1
145,1,-0.68080616336,0.4381942183707917,,,,,1
146,1,-0.668443529158,0.4377928889650245,,,,,0
147,1,-0.617888902105,0.4373919271252478,,,,,1
148,4,0.049578309455,0.4369913325148187,,,,,0
149,2,-0.669353230183,0.4365911047974023,,,,,1
150,2,-1.08493587732,0.43619124363697204,,,,,1
151,1,-0.628600814885,0.43579174869780885,,,67,14.0250560474,1
152,1,-0.696313199856,0.4353926196445014,,,,,0
153,2,-1.01473538756,0.4349938561419453,,,,,0
154,6,0.255533420071,0.43459545785534326,,,,,1
155,2,-0.74082690182,0.43419742445020454,,,,,1
156,2,-0.81750497817,0.4337997555923448,,,,,1
157,2,0.347664354231,0.4334024509478857,,,,,1
158,2,-0.757532028623,0.4330055101832547,,,,,1
159,1,-0.736533357224,0.4326089329651849,,,,,1
160,1,-1.0,0.4322127189607144,,,,,1
161,1,-0.70261181186,0.4318168678371864,66,13.9639912486,,,1
162,2,-0.768216569621,0.4314213792622488,,,,,0
163,2,-0.869404556583,0.4310262529038538,,,,,0
164,3,-0.940451784169,0.4306314884302578,,,,,1
165,2,-1.30383197665,0.4302370855100209,,,,,1
166,2,-0.511336788727,0.42984304381200683,,,,,1
167,4,0.193214938427,0.4294493630053827,,,,,1
168,2,-0.704578287464,0.4290560427596185,,,,,1
169,2,-0.68150675449,0.42866308274448695,,,,,1
170,2,-0.742240698781,0.42827048263006323,,,,,1
171,2,-0.652082267011,0.4278782420867247,59,13.3890895605,,,1
172,1,-0.655573125194,0.4274863607851506,,,,,0
173,1,-0.705883486353,0.42709483839632184,,,,,1
174,1,-0.64264007581,0.42670367459152053,,,,,1
175,2,-0.732471614593,0.42631286904233,,,,,1
176,1,-0.611193535891,0.4259224214206343,,,,,1
177,1,-0.76327186833,0.425532331398618,,,,,1
178,2,-0.921717106259,0.4251425986487659,,,,,1
179,1,-0.764034866367,0.42475322284386274,,,,,1
180,4,0.123947461783,0.42436420365699296,,,,,0
181,6,-0.0728095188184,0.4239755407615404,60,13.6308828282,,,1
182,2,-0.786753589412,0.4235872338311882,,,,,1
183,1,-0.780552395197,0.42319928253991806,,,,,1
184,1,-0.794858585536,0.4228116865620105,,,,,0
185,1,-0.711581549605,0.42242444557204434,,,,,0
186,1,-0.778587407005,0.42203755924489633,,,,,1
187,1,-0.633127156845,0.42165102725574105,,,,,0
188,1,-0.784071055773,0.4212648492800506,,,,,1
189,2,-0.716282048008,0.4208790249935943,,,,,0
190,1,-0.68410905784,0.42049355407243844,,,,,1
191,1,-0.674421619997,0.4201084361929459,58,13.6841408491,,,1
192,1,-0.654697744379,0.4197236710317761,,,,,0
193,1,-0.679953795356,0.41933925826588453,,,,,0
194,1,-0.70158780559,0.41895519757252253,,,,,1
195,2,-0.600347288565,0.41857148862923704,,,,,0
196,1,-0.614282468132,0.4181881311138704,,,,,1
197,1,-0.63387178151,0.4178051247045598,,,,,1
198,5,0.113576452555,0.41742246907973757,,,,,0
199,1,-0.657259504327,0.4170401639181302,,,,,1
200,1,-0.689367673369,0.41665820889875865,,,,,1
201,1,-0.622097871223,0.4162766037009377,,,65,13.012991488,1
202,2,-0.588856084046,0.415895348004276,,,,,0
203,1,-0.648057479844,0.4155144414886755,,,,,1
204,1,-0.695070424229,0.41513388383433136,,,,,1
205,1,-0.646277294316,0.4147536747217317,,,,,1
206,1,-0.687792099589,0.41437381383165717,,,,,1
207,3,-0.848162552995,0.41399430084518085,,,,,1
208,1,-0.647477293636,0.4136151354436679,,,,,1
209,2,-0.970785775938,0.4132363173087753,,,,,1
210,1,-0.623073994903,0.41285784612245163,,,,,1
211,1,-0.724662598036,0.41247972156693674,60,14.8981681991,,,1
212,1,-0.68155011631,0.41210194332476147,,,,,0
213,1,-1.0,0.41172451107874747,,,,,0
214,2,-0.678625850521,0.41134742451200684,,,,,1
215,2,-0.650159276873,0.41097068330794195,,,,,1
216,3,0.289347371724,0.41059428715024515,,,,,1
217,2,-0.659237656441,0.4102182357228984,,,,,1
218,3,-0.765865429478,0.4098425287101732,,,,,0
219,1,-0.621833806438,0.4094671657966301,,,,,1
220,2,0.374334635849,0.4090921466671187,,,,,1
221,2,-0.708334345452,0.4087174710067771,55,12.9823783731,,,1
222,1,-0.697895696837,0.4083431385010318,,,,,0
223,1,-0.628734384328,0.40796914883559754,,,,,0
224,4,0.129957539303,0.4075955016964767,,,,,1
225,1,-0.669636532682,0.4072221967699593,,,,,1
226,1,-0.665934364419,0.40684923374262283,,,,,0
227,5,-1.21660275096,0.4064766123013317,,,,,1
228,1,-0.610844729156,0.4061043321332371,,,,,1
229,1,-0.750103272587,0.4057323929257768,,,,,1
230,1,-0.741125468485,0.40536079436667477,,,,,0
231,3,-0.576709097476,0.4049895361439411,57,13.7410808659,,,1
232,4,-0.00501798071997,0.40461861794587156,,,,,0
233,1,-0.741694347432,0.40424803946104737,,,,,1
234,2,-0.618341612876,0.403877800378335,,,,,0
235,1,-0.640813193472,0.4035079003868859,,,,,1
236,1,-0.608954797163,0.4031383391761361,,,,,1
237,1,-0.662432278488,0.4027691164358063,,,,,1
238,2,-0.808047338575,0.4024002318559012,,,,,1
239,1,-0.701120160545,0.40203168512670934,,,,,1
240,1,-0.629838250875,0.40166347593880314,,,,,0
241,1,-0.659506079405,0.40129560398303826,57,13.9265560222,,,1
242,1,-1,0.40092806895055355,,,,,0
243,1,-0.621174333144,0.40056087053277073,,,,,0
244,2,-0.710243924379,0.40019400842139413,,,,,1
245,2,-0.741126297675,0.3998274823084105,,,,,1
246,2,-0.875656057716,0.39946129188608853,,,,,1
247,3,-1.57244551897,0.3990954368469789,,,,,1
248,1,-0.645100732651,0.39872991688391385,,,,,1
249,3,-0.549392216665,0.3983647316900069,,,,,1
250,1,-0.668469792984,0.3979998809586527,,,,,1
251,2,-0.640818211534,0.39763536438352665,,,64,14.7208481002,1
252,5,-0.12436098703,0.3972711816585847,,,,,0
253,3,-0.685014199999,0.3969073324780632,,,,,1
254,4,-0.106697260809,0.3965438165364784,,,,,1
255,1,-0.687317386328,0.3961806335286264,,,,,1
256,1,-0.723087315866,0.3958177831495829,,,,,0
257,2,-0.59742361306,0.3954552650947027,,,,,1
258,1,-0.667285599981,0.39509307905961977,,,,,1
259,1,-0.777640103919,0.3947312247402468,,,,,0
260,1,-0.626399120105,0.3943697018327749,,,,,1
261,1,-0.604872582285,0.3940085100336736,53,13.1692361093,,,1
262,1,-0.680167107131,0.39364764903969024,,,,,0
263,1,-1,0.39328711854785003,,,,,0
264,1,-0.642169494799,0.3929269182554556,,,,,0
265,1,-0.618198159519,0.39256704786008684,,,,,1
266,1,-0.697609953025,0.3922075070596006,,,,,1
267,1,-0.724028179967,0.39184829555213047,,,,,1
268,1,-0.658333163513,0.3914894130360865,,,,,1
269,1,-0.697153795616,0.39113085921015495,,,,,1
270,1,-0.618845881075,0.3907726337732981,,,,,1
271,1,-1.0,0.3904147364247538,64,14.9301518106,,,1
272,1,-0.616243974214,0.3900571668640356,,,,,0
273,2,-0.709056769965,0.38969992479093196,,,,,1
274,1,-0.735498502265,0.3893430099055066,,,,,1
275,3,-0.800863627728,0.3889864219080977,,,,,1
276,1,-0.686938711619,0.388630160499318,,,,,1
277,8,-0.7281841718,0.3882742253800544,,,,,1
278,2,-0.994784514209,0.38791861625146784,,,,,1
279,1,-0.686844042024,0.38756333281499283,,,,,1
280,1,-0.691627350445,0.38720837477233744,,,,,1
281,2,-0.996376310587,0.3868537418254829,56,14.0807617879,,,1
282,2,-0.686258997902,0.38649943367668327,,,,,1
283,2,-0.706615764549,0.3861454500284655,,,,,1
284,1,-0.773727368967,0.3857917905836289,,,,,1
285,4,-1.42719747383,0.3854384550452449,,,,,0
286,1,-0.72825644465,0.385085443116657,,,,,1
287,2,0.299216326881,0.3847327545014803,,,,,1
288,1,-0.627154225909,0.3843803889036015,,,,,1
289,1,-0.726731114513,0.38402834602717834,,,,,1
290,2,-0.780119977733,0.38367662557663956,,,,,1
291,1,-0.741015542796,0.38332522725668466,59,13.7738233829,,,1
292,2,-0.546132462575,0.38297415077228353,,,,,0
293,1,-0.6138593492,0.3826233958286763,,,,,1
294,3,-0.818907798624,0.38227296213137313,,,,,1
295,2,-1.3120790039,0.38192284938615373,,,,,1
296,1,-0.693569658562,0.38157305729906743,,,,,1
297,2,-0.849308561586,0.3812235855764327,,,,,1
298,1,-0.660597012339,0.38087443392483705,,,,,1
299,1,-0.743754991067,0.3805256020511366,,,,,1
300,1,-0.660360726223,0.3801770896624561,,,,,0
301,4,-0.901802911559,0.37982889646618845,,,64,14.9438516283,1
302,2,-0.819254835005,0.3794810221699945,,,,,1
303,2,0.395241306046,0.37913346648180296,,,,,1
304,4,-0.832324279211,0.37878622910980997,,,,,1
305,1,-1.0,0.3784393097624789,,,,,1
306,1,-0.680780637896,0.3780927081485402,,,,,1
307,1,-0.635670418583,0.377746423976991,,,,,0
308,1,-0.702936931752,0.377400456957095,,,,,1
309,2,-0.680433595677,0.37705480679838227,,,,,1
310,1,-0.623854822408,0.37670947321064874,,,,,1
311,2,-0.748827332332,0.37636445590395623,64,14.512991848,,,1
312,1,-0.654657232852,0.3760197545886321,,,,,0
313,1,-0.622324116143,0.37567536897526904,,,,,0
314,1,-0.616059311006,0.37533129877472465,,,,,1
315,1,-0.747156341269,0.37498754369812154,,,,,1
316,1,-0.668778561803,0.3746441034568468,,,,,0
317,1,-0.672370803567,0.3743009777625518,,,,,1
318,2,-0.68054639142,0.3739581663271521,,,,,0
319,2,-0.844025863918,0.3736156688628271,,,,,1
320,1,-0.79203156074,0.37327348508201974,,,,,1
321,4,-0.914659976679,0.3729316146974364,61,14.9987344575,,,1
322,1,-0.749045400509,0.37259005742204654,,,,,0
323,1,-0.761229362589,0.37224881296908247,,,,,1
324,1,-0.754985647371,0.3719078810520392,,,,,0
325,1,-0.724327926581,0.3715672613846741,,,,,1
326,1,-0.645367328147,0.3712269536810068,,,,,0
327,1,-0.633417876282,0.37088695765531865,,,,,1
328,2,-1.00279682668,0.37054727302215296,,,,,0
329,1,-1,0.3702078994963142,,,,,1
330,1,-0.63461600407,0.36986883679286825,,,,,1
331,2,-0.57471232315,0.3695300846271418,65,14.5250657392,,,1
332,1,-0.760702597268,0.36919164271472243,,,,,0
333,1,-0.621773769161,0.36885351077145806,,,,,1
334,2,-0.645882505032,0.36851568851345695,,,,,1
335,2,-0.900719509346,0.36817817565708727,,,,,1
336,1,-0.685774011608,0.367840971918977,,,,,1
337,2,0.369187641585,0.3675040770160138,,,,,1
338,1,-0.647891532412,0.3671674906653444,,,,,1
339,1,-0.732045613657,0.3668312125843746,,,,,1
340,2,-1.00731457353,0.36649524249076926,,,,,0
341,2,-0.582956728647,0.3661595801024516,25,3.23058547497,,,1
342,3,-0.743787748521,0.3658242251376032,,,,,1
343,1,-0.706288719815,0.3654891773146639,,,,,1
344,5,-0.332006397717,0.36515443635233125,,,,,1
345,3,-1.23291880786,0.3648200019695605,,,,,1
346,3,-0.774731399705,0.3644858738855643,,,,,1
347,1,-0.73044869398,0.3641520518198125,,,,,1
348,3,-1.03434033811,0.3638185354920318,,,,,1
349,4,-0.326533934253,0.3634853246222057,,,,,1
350,2,-0.621581789929,0.363152418930574,,,,,1
351,1,-1.0,0.36281981813763287,,,34,5.01420787096,1
352,1,-1.0,0.3624875219641344,,,,,1
353,2,-0.661315322879,0.36215553013108653,,,,,1
354,2,-1.00578857422,0.3618238423597526,,,,,1
355,1,-0.659019608478,0.3614924583716513,,,,,1
356,1,-0.690843760953,0.3611613778885563,,,,,1
357,2,-0.542819995233,0.3608306006324962,,,,,0
358,2,-0.627434212582,0.3605001263257542,,,,,1
359,1,-0.632072789481,0.3601699546908676,,,,,1
360,1,-0.687644570652,0.3598400854506282,,,,,1
361,1,-0.681027431537,0.35951051832808134,,,,,1
362,2,-0.636221936242,0.35918125304652626,,,,,1
363,1,-0.609522538149,0.35885228932951546,,,,,1
364,1,-0.722970907923,0.35852362690085476,,,,,1
365,2,-0.7495445763,0.35819526548460284,,,,,0
366,2,-0.80476965826,0.35786720480507117,,,,,1
367,4,-1.52598098299,0.3575394445868237,,,,,1
368,1,-0.609602940227,0.35721198455467656,,,,,1
369,1,-0.671801472343,0.35688482443369807,,,,,1
370,2,0.369718325723,0.35655796394920825,,,,,1
371,1,-0.75331973103,0.3562314028267787,22,3.72394827785,,,1
372,1,-0.68272388488,0.35590514079223234,,,,,0
373,3,-0.682020989075,0.3555791775716433,,,,,1
374,1,-0.654486949772,0.3552535128913365,,,,,1
375,1,-0.687052739872,0.3549281464778875,,,,,1
376,2,-0.791981158802,0.3546030780581223,,,,,0
377,1,-0.644905742506,0.35427830735911714,,,,,1
378,1,-0.696947774944,0.3539538341081982,,,,,1
379,3,-1.29055197371,0.3536296580329414,,,,,0
380,2,0.237780470793,0.3533057788611721,,,,,1
381,1,-0.706677495737,0.352982196320965,17,1.80083802872,,,1
382,1,-0.739911302626,0.3526589101406439,,,,,0
383,1,-0.632938327588,0.3523359200487812,,,,,1
384,1,-0.728082766555,0.35201322577419825,,,,,1
385,1,-0.734291054253,0.35169082704596444,,,,,1
386,1,-0.736837273381,0.35136872359339744,,,,,0
387,2,-1.00291277252,0.3510469151460628,,,,,1
388,2,0.0,0.35072540143377373,,,,,1
389,1,-0.726845378151,0.35040418218659103,,,,,1
390,1,-0.662455327158,0.3500832571348226,,,,,0
391,1,-0.705957568407,0.3497626260090233,1,-0.644698165831,,,1
392,1,-0.661660386116,0.34944228853999487,,,,,1
393,1,-0.676724932644,0.3491222444587856,,,,,1
394,1,-0.740009204748,0.34880249349669007,,,,,1
395,1,-0.747127205257,0.34848303538524894,,,,,0
396,3,-0.714267182691,0.3481638698562488,,,,,1
397,1,-0.786980067039,0.34784499664172186,,,,,1
398,1,-0.752172872295,0.3475264154739457,,,,,0
399,1,-0.725506606138,0.3472081260854432,,,,,1
400,3,-0.575405990268,0.3468901282089822,,,,,1
401,7,0.224978502427,0.3465724215775751,,,31,5.52898804519,1
402,1,-0.715795056761,0.34625500592447916,,,,,1
403,5,-0.223851067798,0.34593788098319567,,,,,0
404,3,-0.853405829031,0.3456210464874701,,,,,1
405,2,-0.763629170576,0.3453045021712918,,,,,1
406,1,-0.634181284513,0.34498824776889375,,,,,1
407,1,-0.701713048262,0.3446722830147522,,,,,1
408,2,0.308863593428,0.3443566076435868,,,,,1
409,1,-0.6928472265,0.34404122139036,,,,,1
410,1,-0.672366636081,0.343726123990277,,,,,1
411,2,-0.803863456372,0.3434113151787857,6,0.374479009935,,,1
412,1,-0.626697223531,0.34309679469157606,,,,,1
413,1,-0.734614061953,0.3427825622645802,,,,,1
414,1,-0.677523318016,0.3424686176339721,,,,,0
415,1,-0.774229672748,0.34215496053616745,,,,,1
416,1,-0.727942835235,0.3418415907078232,,,,,0
417,2,-0.811977039156,0.34152850788583766,,,,,1
418,1,-0.646845477251,0.3412157118073499,,,,,1
419,1,-0.60459650637,0.3409032022097399,,,,,1
420,1,-0.685013056555,0.3405909788306281,,,,,1
421,1,-0.636896612736,0.3402790414078753,15,4.59103179216,,,1
422,1,-1.0,0.3399673896795823,,,,,1
423,2,-0.789699020973,0.3396560233840898,,,,,1
424,6,0.0600392255224,0.3393449422599782,,,,,1
425,3,-0.768631598692,0.33903414604606724,,,,,1
426,3,0.255687802217,0.33872363448141596,,,,,1
427,1,-1.0,0.3384134073053223,,,,,1
428,2,-0.673200264885,0.338103464257323,,,,,1
429,1,-0.705143058858,0.3377938050771934,,,,,1
430,2,-0.817585515229,0.3374844295049471,,,,,1
431,2,-0.568033412128,0.3371753372808359,15,3.52608500719,,,1
432,1,-0.666751663624,0.33686652814534934,,,,,1
433,1,-0.657676057431,0.3365580018392148,,,,,1
434,2,-0.771400243421,0.3362497581033971,,,,,1
435,1,-0.640560089439,0.3359417966790982,,,,,1
436,1,-0.642331793064,0.33563411730775716,,,,,0
437,1,-0.700953488624,0.3353267197310499,,,,,1
438,2,-0.823011542287,0.3350196036908888,,,,,0
439,1,-0.627149633307,0.3347127689294227,,,,,1
440,1,-0.706848758587,0.33440621518903657,,,,,1
441,1,-0.60444053261,0.33409994221235134,1,-1,,,1
442,1,-0.692428914241,0.33379394974222365,,,,,0
443,1,-0.621644999376,0.33348823752174567,,,,,1
444,2,-0.597081824261,0.3331828052942449,,,,,0
445,1,-0.635907329878,0.3328776528032838,,,,,1
446,1,-0.671484885143,0.3325727797926598,,,,,1
447,2,-0.711084125196,0.33226818600640495,,,,,1
448,2,-0.730636581647,0.33196387118878573,,,,,1
449,1,-0.698974076503,0.33165983508430286,,,,,1
450,1,-0.641304725555,0.33135607743769097,,,,,1
451,1,-0.632691468936,0.3310525979939186,,,49,9.3785246953,1
452,9,0.894606373298,0.33074939649818785,,,,,0
453,4,0.168374007385,0.33044647269593413,,,,,1
454,1,-0.621616566801,0.330143826332826,,,,,1
455,3,-0.77587979685,0.329841457154765,,,,,1
456,1,-0.616684940784,0.3295393649078853,,,,,1
457,1,-0.669951424461,0.32923754933855376,,,,,1
458,2,-0.955260608933,0.3289360101933693,,,,,1
459,3,-1.0943268017,0.32863474721916314,,,,,1
460,1,-0.628085226012,0.3283337601629982,,,,,1
461,1,-0.733766291572,0.32803304877216916,2,2,,,1
462,1,-0.624979789868,0.32773261279420207,,,,,1
463,4,-0.807878397039,0.32743245197685433,,,,,0
464,1,-0.671419624964,0.32713256606811425,,,,,1
465,1,-0.698399698742,0.326832954816201,,,,,1
466,1,-0.701994993345,0.3265336179695643,,,,,1
467,3,-1.22219989827,0.3262345552768844,,,,,1
468,3,0.368627922845,0.3259357664870715,,,,,1
469,2,-0.680313893599,0.32563725134926597,,,,,1
470,2,-0.863552448438,0.32533900961283785,,,,,1
471,3,-0.612061777411,0.3250410410273867,7,2.9934493804,,,1
472,1,-0.723783423423,0.32474334534274146,,,,,1
473,1,-0.697151206353,0.3244459223089602,,,,,0
474,4,-0.132487253195,0.3241487716763298,,,,,1
475,1,-0.620832384639,0.32385189319536606,,,,,1
476,3,-0.604718692255,0.32355528661681304,,,,,1
477,1,-0.708875037776,0.3232589516916432,,,,,1
478,5,-0.163915644184,0.32296288817105706,,,,,0
479,1,-0.703631349954,0.32266709580648306,,,,,1
480,2,-1.03313215733,0.32237157434957725,,,,,0
481,2,-0.67940140431,0.3220763235522231,1,-0.697124698757,,,1
482,3,-0.918981845604,0.32178134316653134,,,,,0
483,1,-0.780270368966,0.3214866329448398,,,,,1
484,1,-0.713237910097,0.3211921926397131,,,,,0
485,1,-0.776438217392,0.32089802200394246,,,,,1
486,2,0.306650728319,0.32060412079054545,,,,,0
487,6,0.22500676083,0.320310488752766,,,,,1
488,1,-0.703636296994,0.3200171256440739,,,,,1
489,2,-0.713093584715,0.31972403121816484,,,,,0
490,2,-0.788666377058,0.31943120522895996,,,,,1
491,1,-0.67597302974,0.3191386474306059,5,1.87450974226,,,1
492,1,-0.740268281585,0.31884635757747437,,,,,1
493,1,-0.745605252729,0.3185543354241621,,,,,0
494,1,-0.730121701541,0.31826258072549063,,,,,1
495,1,-0.649339612408,0.31797109323650596,,,,,0
496,1,-0.620600268379,0.3176798727124785,,,,,1
497,1,-0.718818671564,0.3173889189089027,,,,,1
498,5,-1.13592592176,0.317098231581497,,,,,0
499,7,-0.384408458992,0.3168078104862037,,,,,1
500,1,-0.705146700172,0.31651765537918847,,,,,1
501,5,-0.993796938441,0.3162277660168403,,,33,6.96990912702,1
502,1,-0.687424834289,0.3159381421557713,,,,,1
503,3,0.30841006755,0.31564878355281667,,,,,0
504,1,-0.688795369194,0.3153596899650341,,,,,1
505,2,-0.70707829739,0.31507086114970384,,,,,0
506,3,-0.140195938349,0.3147822968643285,,,,,1
