run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
1,1,-1,0.5,,,4,-0.777542623425,1
2,1,-0.62032899426,0.499542064467145,,,,,0
